user	imgname	file_size	width	height	aspect_ratio	image_size	diagonal	file_size_s	gray_mean	gray_std_dev	HSV_H_mean	HSV_H_std_dev	HSV_S_mean	HSV_S_std_dev	HSV_V_mean	HSV_V_std_dev	HSV_H_circular_mean	HSV_H_circular_std_dev	contrast_range	contrast_range_lower	contrast_range_upper	colorful	hue_count	edge_density	edge_distance	edge_box_size	edge_box_x1	edge_box_y1	edge_box_x2	edge_box_y2	sharp_laplacian	dof_inner
hillaryclinton	2016-05-16 14.32.16 1251609795816912969_1834271085.jpg	27901	400	285	1.4035087719298245	114000	491.1466176204413	0.2447456140350877	69.0395701754386	39.335986436570494	118.64471052631579	50.28675793661642	198.046149122807	56.729230700517164	131.87204385964912	42.36519720529683	128.28234958487388	42.130925452146016	101	17	117	103.97430407410978	5	0.041605263157894735	0.37496223692374375	0.7901052631578948	20	0	343	277	29.49419236069788	0.7356058625581523
hillaryclinton	2016-05-16 22.25.16 1251847866214840536_1834271085.jpg	45149	400	400	1.0	160000	565.685424949238	0.28218125	93.19919375	43.74563796082943	105.08606875	58.899198835130804	126.1524125	84.38607169094817	134.43389375	53.1458156157539	142.99449029608556	47.20527474023098	136	15	150	85.06138083783918	6	0.06199375	0.26177736847519584	0.46704375	98	35	304	395	19.718898239692393	1.8974200976189988
hillaryclinton	2016-05-17 15.27.17 1252362265656621771_1834271085.jpg	42617	400	313	1.2779552715654952	125200	507.90648745610645	0.3403913738019169	87.73936102236422	69.23140693573238	0.0	0.0	0.0	0.0	87.73936102236422	69.23140693573238	0.0	-0.0	213	0	212	0.0	0	0.08785143769968051	0.3304170622366853	0.7860782747603834	0	31	388	283	30.325392554651724	1.2130919055950813
hillaryclinton	2016-05-18 14.05.29 1253045871794255872_1834271085.jpg	55719	400	400	1.0	160000	565.685424949238	0.34824375	122.64445625	78.327649220386	78.77715625	60.041195727709194	88.05116875	72.57768415986435	143.29014375	76.87995689940476	158.37390056561108	48.159264232366894	217	11	227	52.72559153593336	8	0.06610625	0.31791731591127165	0.7524	9	1	350	352	30.993971372570357	1.8420353846113025
hillaryclinton	2016-05-19 09.33.18 1253633651716979053_1834271085.jpg	96650	400	400	1.0	160000	565.685424949238	0.6040625	84.32438125	62.677530926598	108.0630375	33.623122828993644	81.28736875	50.39516036239516	102.0380625	69.00660277282235	114.42948822831494	24.748762504579034	176	3	178	36.62234058940944	3	0.20654375	0.3502935806084857	0.8112	0	0	383	337	82.90949543670699	1.1192365624125726
hillaryclinton	2016-05-20 09.03.41 1254343522762422644_1834271085.jpg	22550	400	400	1.0	160000	565.685424949238	0.1409375	229.316725	27.6812686716916	28.3694625	39.683266120130455	46.22804375	51.92298289099045	245.63256875	14.457286243501008	7.443181444695021	30.615145769209896	70	186	255	60.650264452148114	2	0.01696875	0.18498590705424137	0.2975625	123	13	329	242	10.787899469073846	1.814741847637842
hillaryclinton	2016-05-20 16.22.57 1254564606640191660_1834271085.jpg	34970	400	343	1.1661807580174928	137200	526.924093205084	0.25488338192419824	77.53279154518951	57.10145224871969	85.17839650145773	76.88268274759078	112.10325072886297	76.39578761637357	98.576027696793	60.811010046054896	179.4548006352486	22.025603609196562	169	0	168	45.74757608183691	6	0.040269679300291544	0.2007962801112694	0.3009912536443149	105	95	282	326	15.374456266828792	2.451308254430253
hillaryclinton	2016-05-22 11.04.00 1255853625973995592_1834271085.jpg	58411	400	400	1.0	160000	565.685424949238	0.36506875	77.1338	46.637485567513174	64.3129125	60.30151302635236	74.35079375	38.623178274126545	90.9969625	50.90524914754463	170.8917307243692	40.447340207620925	138	5	142	29.332162774671925	6	0.11844375	0.285668477900255	0.643025	63	44	351	399	52.8194276801718	1.6633403823937287
hillaryclinton	2016-05-23 09.37.40 1256534951895038228_1834271085.jpg	56659	400	346	1.1560693641618498	138400	528.8818393554462	0.409385838150289	59.92679190751445	55.010647830026876	50.90606936416185	53.14715820804123	54.52656069364162	39.94932052882157	67.30101878612717	59.16333313295813	6.622125328890732	40.08881354748838	138	3	140	21.531401603561594	4	0.12677745664739884	0.343066401623713	0.8265895953757225	0	0	399	285	37.46287613202242	0.8739215130577511
hillaryclinton	2016-05-23 22.03.15 1256910211987339655_1834271085.jpg	48040	400	400	1.0	160000	565.685424949238	0.30025	96.150425	59.01595004589332	106.42275625	16.432972065426444	216.391775	80.85162900244728	190.72146875	27.665642755822127	105.53822166960406	13.23685356503708	179	70	248	112.90063560818044	1	0.05173125	0.25773134198308895	0.443275	22	30	319	267	39.26766234762182	1.3476700596060072
hillaryclinton	2016-05-24 14.54.31 1257419204878989903_1834271085.jpg	55657	400	384	1.0416666666666667	153600	554.4871504372306	0.3623502604166667	49.77130859375	53.1715712387844	75.12206380208333	66.04193745471109	97.87876953125	56.18843144200619	69.27067708333334	70.70860640950924	166.6564412647409	34.71877387700754	134	1	134	46.61702822876378	7	0.098125	0.3325299306596373	0.699375	5	86	377	373	23.892018553635136	1.2264040727752652
hillaryclinton	2016-05-25 17.40.41 1258227615728204112_1834271085.jpg	28482	400	400	1.0	160000	565.685424949238	0.1780125	134.80795625	38.75619305927874	99.83835625	21.761564512876504	225.6912375	69.0304417682416	224.99021875	12.926248898158677	98.10491147629511	16.150000941166077	118	72	189	160.5717264540067	2	0.03603125	0.23359498563304917	0.43468125	26	136	316	374	23.527679009649333	1.6995618917830504
hillaryclinton	2016-05-25 21.51.39 1258353927042169438_1834271085.jpg	57033	400	400	1.0	160000	565.685424949238	0.35645625	127.968025	58.83709429517551	80.690925	38.61595505933234	76.12815625	91.0840297869258	146.259675	58.18183388218676	96.17291879589871	34.85938163470046	195	9	203	75.84255843486825	3	0.07339375	0.33432369425253344	0.807675	0	43	362	398	25.919015160881404	1.2295490938018288
hillaryclinton	2016-05-26 10.01.01 1258721027703241252_1834271085.jpg	25462	400	266	1.5037593984962405	106400	480.37069019664386	0.2393045112781955	76.70772556390978	50.51160877230887	30.07156954887218	57.961868460815225	129.1587218045113	51.796393746409926	102.10861842105263	56.084259724816846	5.304345233085414	5.506489543596827	143	5	147	37.57091512176145	3	0.03785714285714286	0.30000795091830834	0.72	70	0	373	251	12.391320910882342	1.0893777125435136
hillaryclinton	2016-05-26 15.23.22 1258883275209898243_1834271085.jpg	74864	400	400	1.0	160000	565.685424949238	0.4679	134.78766875	53.928398448222744	93.4998125	32.07161498061555	191.33043125	85.305138525994	206.6786625	56.339096702122355	100.65200329581023	24.08900289634692	177	74	250	143.24682150816977	3	0.1097375	0.3157118923508114	0.7434375	21	23	345	388	42.82182931347951	1.0538752111846064
hillaryclinton	2016-05-27 12.39.27 1259525550793357329_1834271085.jpg	59984	400	400	1.0	160000	565.685424949238	0.3749	106.4185625	62.80320726629806	65.04651875	61.18681019840713	95.16320625	86.72858796250496	133.55875	60.61302653669011	176.61287060991427	41.5429847211828	180	16	195	69.27113872443476	6	0.061375	0.3311471439768195	0.7084	0	8	351	329	21.783689760862366	1.5734558446979905
hillaryclinton	2016-05-28 16.05.57 1260354261318957761_1834271085.jpg	56261	400	400	1.0	160000	565.685424949238	0.35163125	37.79369375	44.14749547235054	0.0	0.0	0.0	0.0	37.79369375	44.14749547235054	0.0	-0.0	104	0	103	0.0	0	0.12125	0.34925351827578804	0.7375	0	105	399	399	29.97629781226901	1.0203813894432274
hillaryclinton	2016-05-30 11.44.32 1261672230552664140_1834271085.jpg	36854	400	296	1.3513513513513513	118400	497.6102892826876	0.3112668918918919	102.4526858108108	60.17084298750484	123.48436655405405	52.974028014762865	87.49972972972974	83.1353802699528	122.81954391891892	54.572892796427496	148.31692075707105	34.533126674260615	176	8	183	40.15027208221772	7	0.06875	0.3180634290872977	0.7120185810810811	58	34	380	294	22.48889227685432	1.541247484358405
hillaryclinton	2016-05-31 16.57.59 1262554775909628013_1834271085.jpg	52085	400	385	1.0389610389610389	154000	555.1801509420163	0.3382142857142857	110.62881818181818	81.49713979942132	70.58585064935065	55.79223023272444	91.33030519480519	94.46205275911221	144.40137662337662	76.0636623360658	152.1129911140191	48.658157564823	213	14	226	73.73837967002476	4	0.05107142857142857	0.3164708821714444	0.6318831168831169	0	35	369	297	21.146832517949534	1.0967772845263222
hillaryclinton	2016-06-02 17.28.43 1264019793196939741_1834271085.jpg	64003	400	400	1.0	160000	565.685424949238	0.40001875	87.091575	62.57537076613589	63.59568125	51.36540526072386	112.7453375	82.63636122803989	112.50995625	62.29602275324715	17.281031136297777	51.19313908545391	166	2	167	61.39318890827586	7	0.103075	0.3223718643786821	0.755	0	51	399	352	26.920216873614912	1.3237151885228389
hillaryclinton	2016-06-03 10.06.15 1264521868917930554_1834271085.jpg	53497	400	400	1.0	160000	565.685424949238	0.33435625	95.07825625	64.75030980396414	162.59294375	30.94814310195906	211.85935	86.4235705989836	213.0850125	50.776864174295405	170.56073391248103	16.91525062813855	184	71	254	150.1494612590331	2	0.06088125	0.2664383301133658	0.44804375	26	21	368	229	45.46944846542523	1.624893339341638
hillaryclinton	2016-06-04 17.55.50 1265482991272000374_1834271085.jpg	38595	400	352	1.1363636363636365	140800	532.8264257710948	0.2741122159090909	75.05227272727272	49.4997396739544	73.94547585227272	57.78284672053358	92.79900568181819	54.73244295215893	93.218203125	50.62774243030616	151.9330796264809	46.0382759028939	143	8	150	38.253455021774	10	0.06301846590909091	0.26620062168796105	0.5397017045454545	46	28	300	325	13.635910598888296	1.9350381123443485
hillaryclinton	2016-06-04 22.24.21 1265618143826475320_1834271085.jpg	21081	400	315	1.2698412698412698	126000	509.1414341811124	0.1673095238095238	247.9669126984127	31.430445893114495	10.48024603174603	31.88866107284583	1.1321349206349207	10.337564066981125	248.2267619047619	30.746355179375755	178.8364347332164	17.406970251850574	4	252	255	2.8319936921903173	6	0.04242063492063492	0.25467149801443484	0.22628571428571428	20	116	371	196	56.76889476375608	2.070255479319214
hillaryclinton	2016-06-06 10.15.52 1266701034669013842_1834271085.jpg	42268	400	327	1.2232415902140672	130800	516.6517202139174	0.3231498470948012	63.54510703363914	64.95988516732343	93.45135321100918	41.186711662716895	136.71381498470947	80.47932029838807	79.37882262996942	67.57894801731943	112.04789357914977	30.9697766237899	165	2	166	48.529874425367346	3	0.0590519877675841	0.30341648575228497	0.6249235474006116	23	22	290	326	20.820401353423808	1.192016517851359
hillaryclinton	2016-06-06 21.16.41 1267033639889206142_1834271085.jpg	48351	400	310	1.2903225806451613	124000	506.06323715519983	0.3899274193548387	149.59315322580645	96.8046436497441	30.574790322580647	49.646950203130956	28.823564516129032	56.66147578612797	155.78365322580646	94.53824422683473	176.42408554646897	29.305469247893857	228	28	255	25.58413016306636	5	0.10803225806451613	0.32511511736394716	0.6903870967741935	24	46	351	306	72.6192888487829	1.058520493651063
hillaryclinton	2016-06-06 22.27.10 1267069113030736835_1834271085.jpg	54630	400	400	1.0	160000	565.685424949238	0.3414375	140.52088125	48.51401860775294	105.63045625	28.30202145902013	207.639275	85.65607320835093	224.570775	18.472053984313032	98.89248931500671	23.597158082950838	137	119	255	175.56546888439937	2	0.06193125	0.2749689655740097	0.5310375	33	81	321	374	31.373305930360605	1.5191823879211024
hillaryclinton	2016-06-07 13.14.00 1267515467355978569_1834271085.jpg	53463	400	400	1.0	160000	565.685424949238	0.33414375	157.48059375	86.03047678525013	34.79249375	42.53030181419138	55.87983125	61.62371745701101	167.3957	81.62166798105757	11.669333733847976	29.139552035583968	207	49	255	32.480933689914764	5	0.0650625	0.31537732994951817	0.6989125	44	14	342	387	53.971433416154284	1.217309930668576
hillaryclinton	2016-06-07 21.08.38 1267754361624263064_1834271085.jpg	65802	400	400	1.0	160000	565.685424949238	0.4112625	133.2606875	55.74134802395206	0.0	0.0	0.0	0.0	133.2606875	55.74134802395206	0.0	-0.0	187	39	225	0.0	0	0.08125625	0.32065890251392304	0.6674625	2	0	307	348	34.192272162018185	1.1460041829071943
hillaryclinton	2016-06-07 21.39.57 1267770119498562405_1834271085.jpg	47561	400	400	1.0	160000	565.685424949238	0.29725625	179.98670625	90.79379689453575	25.73616875	44.51437477738538	38.591075	84.37862499083744	194.32880625	83.54681161001872	176.42936287356653	31.522652581199132	240	16	255	65.5992410637233	3	0.0632625	0.28404432583996164	0.5984	62	28	333	379	29.24433574428346	1.479296146254588
hillaryclinton	2016-06-07 22.06.24 1267783432781494523_1834271085.jpg	36448	400	295	1.3559322033898304	118000	497.01609631882144	0.3088813559322034	164.66486440677966	59.945876346199306	62.30834745762712	51.008166825149914	30.187898305084747	42.36444843069617	172.6222627118644	56.597318774896515	11.641875587858713	52.924272484861206	187	63	249	27.472530432131194	7	0.06393220338983051	0.3391126810026234	0.6644745762711864	6	52	329	293	25.06414826430136	1.0578260875660057
hillaryclinton	2016-06-07 23.09.10 1267815029337552963_1834271085.jpg	62211	400	266	1.5037593984962405	106400	480.37069019664386	0.5846898496240601	116.79627819548872	60.54292472509461	119.62527255639098	55.33064286513688	88.86616541353384	64.36841200653713	149.67406015037594	61.22983068300994	152.08803147709915	28.244724222649225	191	26	216	64.76762986996789	11	0.193703007518797	0.35984596394567875	0.8383458646616542	0	22	399	244	32.633025633187636	1.1190688606032668
hillaryclinton	2016-06-08 01.04.50 1267873244632906208_1834271085.jpg	39873	400	318	1.2578616352201257	127200	511.00293541231247	0.3134669811320755	152.77560534591194	75.761915127798	0.0	0.0	0.0	0.0	152.77560534591194	75.761915127798	0.0	-0.0	209	26	234	0.0	0	0.0657311320754717	0.33591836425489	0.7741745283018868	25	14	349	316	27.12950030636934	0.5993821095324399
hillaryclinton	2016-06-08 13.44.14 1268255459686545800_1834271085.jpg	75628	333	400	0.8325	133200	520.4699799219932	0.5677777777777778	201.59698198198197	63.52710702706289	36.88545795795796	57.73040542427305	23.726524024024023	40.08055094111627	209.69363363363362	56.943176974189136	4.373379792333765	19.80825754090495	163	93	255	30.594669579926737	3	0.19984984984984985	0.33918955935107964	0.7718918918918919	12	59	317	394	69.11939145928095	0.8879432730518976
hillaryclinton	2016-06-08 21.26.46 1268488267466078219_1834271085.jpg	37458	320	400	0.8	128000	512.2499389946279	0.292640625	240.399359375	46.335956403635386	36.3677734375	53.38293398770968	13.1518828125	41.19245192597507	246.9037890625	30.084313053367286	177.3049466175555	30.66570433105733	18	238	255	28.53577096991081	3	0.0555390625	0.27743116544868757	0.525234375	27	107	296	355	59.25159662908215	1.6193866471244551
hillaryclinton	2016-06-09 14.10.01 1268993219380705513_1834271085.jpg	60629	400	400	1.0	160000	565.685424949238	0.37893125	166.32244375	65.91718572404382	97.20048125	27.55138315073126	94.48111875	59.525667623290026	211.4428375	67.90803280870823	105.6746019528059	20.70348828240854	186	68	253	68.01878856297407	3	0.07983125	0.2880129866452166	0.5341875	5	15	263	344	46.912554410491694	1.1080278118159301
hillaryclinton	2016-06-09 22.32.08 1269245940390230159_1834271085.jpg	62656	400	345	1.1594202898550725	138000	528.2281703960894	0.45402898550724635	118.65738405797102	77.03148141382859	77.17176086956522	43.80507297669462	81.37552173913043	79.76825626814919	131.9829347826087	74.91651676460053	95.63481840330394	51.54068994529688	216	20	235	44.483000953945485	7	0.10657246376811594	0.30870033788223966	0.625840579710145	0	55	397	271	38.54900292210607	1.157742045390221
hillaryclinton	2016-06-12 15.43.42 1271214693990595075_1834271085.jpg	95817	400	400	1.0	160000	565.685424949238	0.59885625	227.3706125	57.177850793597024	33.8970625	51.90006819717189	2.09425	8.579140658451754	228.17873125	56.39211845542135	171.31966146015057	30.83278688696801	130	126	255	5.136477348739045	3	0.14648125	0.3220000760015301	0.67400625	11	57	359	365	132.8881806021183	1.1516427041399393
hillaryclinton	2016-06-13 12.37.25 1271845712154393224_1834271085.jpg	37167	400	400	1.0	160000	565.685424949238	0.23229375	50.66584375	92.88572533414694	110.4433375	30.26830482305036	205.2041	97.07901842411675	87.5764375	76.57039633440978	120.84219370532497	18.206201760638535	249	6	254	31.91430373953365	1	0.034125	0.2932170782876731	0.5038	21	23	249	374	45.26972387810644	1.3075812303932617
hillaryclinton	2016-06-13 21.11.36 1272104509234019258_1834271085.jpg	27327	400	400	1.0	160000	565.685424949238	0.17079375	14.95935625	39.82417911063059	119.8745	3.8275840617810086	241.2121	49.83123682581037	58.56925	33.8351740713344	119.99489589526448	2.4751875971466726	4	6	9	26.20698596537335	1	0.03645	0.2525317092817491	0.3798	64	162	351	372	51.48727621946999	1.6578086967059742
hillaryclinton	2016-06-14 09.08.48 1272465491345079116_1834271085.jpg	27497	400	352	1.1363636363636365	140800	532.8264257710948	0.19529119318181817	54.76786221590909	34.45058009066449	0.0	0.0	0.0	0.0	54.76786221590909	34.45058009066449	0.0	-0.0	97	1	97	0.0	0	0.03900568181818182	0.19750701775516682	0.275	29	131	204	350	17.592647433307835	1.5237834996750734
hillaryclinton	2016-06-14 19.25.26 1272775845044353153_1834271085.jpg	44124	320	400	0.8	128000	512.2499389946279	0.34471875	242.9367578125	36.81168028103607	0.3864765625	6.555674063674779	0.0131953125	0.2836799626833509	242.9416484375	36.80620353327213	179.99468617420783	2.9701136803938053	21	235	255	0.14691912868298504	0	0.0741484375	0.26956511376972225	0.450140625	69	82	262	378	77.48224298962667	1.6323946460485814
hillaryclinton	2016-06-14 22.15.47 1272861590685809475_1834271085.jpg	56953	400	400	1.0	160000	565.685424949238	0.35595625	139.13785	61.92420576703023	121.4907125	51.478161765377195	102.76363125	87.47703769312277	178.93276875	43.037210047922756	142.02674640587963	47.405381274259135	158	54	211	92.3211850305917	4	0.06710625	0.25066135901536	0.55235625	50	69	316	399	27.038083309674494	2.210901157301199
hillaryclinton	2016-06-15 17.28.35 1273441809251498897_1834271085.jpg	55139	400	355	1.1267605633802817	142000	534.8130514488217	0.38830281690140844	104.63128169014084	49.83781616450917	34.49047887323944	52.01907038765718	97.30097887323943	52.035763938076975	127.56119718309859	53.55489090094221	7.854747007700172	20.104607876559943	164	18	181	43.170832998403625	5	0.09842957746478873	0.3277028993994828	0.7783098591549296	29	47	388	353	24.388382996286914	0.9470554994135383
hillaryclinton	2016-06-16 09.33.35 1273927509377874305_1834271085.jpg	76934	400	400	1.0	160000	565.685424949238	0.4808375	121.736925	53.9996499205724	91.964075	27.832595942426483	197.6222	81.6656112887181	197.5540875	47.1358807018851	100.62822316153698	19.906787874777745	183	69	251	133.90662868758125	5	0.10359375	0.30708706630125737	0.67348125	15	15	365	321	48.91368216952401	1.4533025549093324
hillaryclinton	2016-06-16 21.42.43 1274294500123015374_1834271085.jpg	78648	400	400	1.0	160000	565.685424949238	0.49155	217.96886875	29.834811455668248	143.8154125	22.2637997083796	26.7511625	31.283301134928106	233.5119625	16.163136511784888	145.10121141754482	19.973900553307953	89	153	241	33.87342326517444	2	0.1057125	0.3186470456564235	0.661625	62	47	377	381	31.18543780876541	1.1262777978204943
hillaryclinton	2016-06-19 10.12.27 1276121404165651345_1834271085.jpg	70131	365	400	0.9125	146000	541.5025392368904	0.48034931506849315	125.50983561643835	57.27440317825261	19.55864383561644	30.384821360668262	119.7517397260274	55.290681270260336	160.12909589041095	58.31130736939269	10.245893029125874	16.736354458486332	194	32	225	63.958695952980534	3	0.08543150684931507	0.31637810640837083	0.7193150684931506	68	23	362	378	32.98100568331289	1.3006946803471944
hillaryclinton	2016-06-19 16.38.13 1276315561014393309_1834271085.jpg	52726	400	332	1.2048192771084338	132800	519.8307416842524	0.39703313253012046	90.25227409638555	77.86792950329226	61.242590361445785	63.17766654854342	89.38965361445783	60.83644000193414	104.41235692771085	81.22889651431221	1.8834894773622715	30.243991549928108	219	3	221	41.58200448148987	4	0.09425451807228916	0.32719801439174123	0.7416867469879518	46	0	387	287	27.890432211527614	1.2039018245566555
hillaryclinton	2016-06-20 09.49.27 1276834605673020336_1834271085.jpg	17779	400	400	1.0	160000	565.685424949238	0.11111875	176.09065625	49.16256210465781	45.74795	57.569390159159234	172.32134375	90.67869013414528	239.900675	26.671478156344747	11.60885656291964	20.618579377056143	173	83	255	146.94980179600384	6	0.0138625	0.31441029860738406	0.5372	62	46	333	361	14.32486134095196	1.1738434087348688
hillaryclinton	2016-06-21 14.13.43 1277692388295375480_1834271085.jpg	76483	400	400	1.0	160000	565.685424949238	0.47801875	227.49046875	61.319391583374944	45.0196	54.98804532205159	12.36533125	38.27673071629516	232.05276875	55.77799966571967	169.39803297433892	36.911025057966135	128	128	255	28.79251621789969	4	0.11698125	0.31010848553557313	0.591375	14	10	262	389	107.87686985629655	1.2638204948769636
hillaryclinton	2016-06-21 22.05.44 1277929963463441142_1834271085.jpg	79032	400	400	1.0	160000	565.685424949238	0.49395	86.28989375	73.67931446724862	99.7359125	39.62385023937406	141.8524625	79.4910964051075	125.85235	74.07759326866324	118.92201101157357	26.50322666804397	192	4	195	59.28683076792219	5	0.13089375	0.3353097282593197	0.7332	22	23	397	334	65.80685255946203	1.2980489018057875
hillaryclinton	2016-06-22 14.32.22 1278426548932769905_1834271085.jpg	68235	400	400	1.0	160000	565.685424949238	0.42646875	180.89294375	64.5527510661578	31.023025	41.2409692520602	54.7136875	44.85872044711422	195.8321625	61.87836106486332	13.941020090505177	17.01499798152627	173	60	232	36.41383659814534	8	0.10949375	0.3870577725629796	0.835	0	66	399	399	49.780209958328555	0.7627542007236587
hillaryclinton	2016-06-22 16.02.51 1278472092128443289_1834271085.jpg	52155	400	318	1.2578616352201257	127200	511.00293541231247	0.4100235849056604	105.38564465408805	82.04482210843379	51.24068396226415	59.88892761954407	77.37455974842767	58.45552847052572	116.63371855345912	82.225163403346	3.272989737198547	27.88767232227346	233	3	235	28.310272024842682	6	0.09937106918238994	0.31901722357665774	0.7539308176100629	0	15	349	288	32.14373221038583	1.3423913032630943
hillaryclinton	2016-06-22 18.05.42 1278533927586298004_1834271085.jpg	51337	400	400	1.0	160000	565.685424949238	0.32085625	188.225875	37.51727259522439	53.42876875	59.03530755919734	36.95291875	41.98835361866309	202.17666875	29.61309709238082	13.925200189915566	23.45362630770902	111	126	236	43.4692521564732	6	0.05573125	0.30826349328125174	0.6699	0	67	347	374	29.806028243418496	1.2462565548274533
hillaryclinton	2016-06-22 19.34.28 1278578599985740420_1834271085.jpg	56019	400	371	1.0781671159029649	148400	545.5648449084673	0.3774865229110512	75.08612533692722	59.87598708211052	28.845101078167115	41.38345310580224	121.50784366576819	57.31789238565486	90.39508086253369	64.14573873535569	11.288538329162781	18.087936389402284	170	4	173	35.321927799259804	2	0.08938679245283018	0.32478998543771653	0.7166576819407008	0	84	390	355	36.21145619593727	1.617518671452255
hillaryclinton	2016-06-23 15.55.39 1279193241330187056_1834271085.jpg	70377	374	400	0.935	149600	547.6093498106109	0.47043449197860965	114.79776737967914	84.70246839832602	77.2425	58.55439987355467	69.19320187165775	65.29856373390294	129.7842847593583	82.86158154141508	158.582253385265	46.18607769351493	231	9	239	37.073788106373286	14	0.12339572192513369	0.3598766215646914	0.8449197860962567	0	0	315	399	33.462787513879874	1.0964624497117381
hillaryclinton	2016-06-25 11.39.22 1280513799564499685_1834271085.jpg	56802	400	400	1.0	160000	565.685424949238	0.3550125	196.6709125	96.31164189191952	57.45973125	56.73622082433561	51.15141875	90.1261693605811	207.27920625	82.9962411053655	151.8781998280192	41.48921986511774	249	7	255	21.293691193707954	1	0.07870625	0.3150143694025576	0.63969375	21	22	333	348	68.6796157895485	1.1345913556357137
hillaryclinton	2016-06-26 09.08.42 1281162745735496871_1834271085.jpg	18018	400	400	1.0	160000	565.685424949238	0.1126125	165.6796625	80.26666997506558	76.12550625	69.2412121097776	145.2444125	115.41512844956611	223.58311875	38.90112005165659	177.02123775361562	33.834392484771	183	73	255	158.89830213311254	4	0.0193	0.3308672981958995	0.569125	54	55	367	344	16.135662172652257	0.72118054252902
hillaryclinton	2016-06-26 11.00.22 1281218953510920012_1834271085.jpg	55230	400	400	1.0	160000	565.685424949238	0.3451875	219.25396875	56.04099442483176	23.14905625	35.68257033881298	78.21794375	101.83554625852328	241.3382375	42.813404535187274	9.311649672775268	22.302906188017293	85	171	255	104.30401475861454	2	0.0937125	0.30637416115046695	0.69283125	15	23	353	349	42.27306463625757	0.9389131217903687
hillaryclinton	2016-06-26 14.41.47 1281330389147166156_1834271085.jpg	83878	400	323	1.238390092879257	129200	514.1293611533969	0.6492105263157895	113.8684133126935	68.72412633843282	69.67970588235295	54.47240443669376	81.75803405572755	55.88912963730012	134.94294117647058	75.5571359966629	175.15847203468672	60.02565401534447	215	5	219	56.97966987927422	13	0.20854489164086687	0.36423428256313595	0.8677244582043344	1	0	370	302	52.97156941767042	0.9403740635166388
hillaryclinton	2016-06-27 13.48.15 1282028219964652948_1834271085.jpg	58341	400	266	1.5037593984962405	106400	480.37069019664386	0.5483176691729323	116.88067669172932	54.565480346156114	74.71449248120301	49.418710199554354	120.6840977443609	79.59972913708447	156.56811090225563	59.63716517346838	114.21932746661805	53.68567618434961	173	30	202	92.15548853874694	7	0.15969924812030076	0.33980680744412717	0.804812030075188	0	14	383	236	28.475597555980247	1.2686545011551484
hillaryclinton	2016-06-28 14.25.22 1282771684012997559_1834271085.jpg	41910	400	210	1.9047619047619047	84000	451.7742799230607	0.49892857142857144	142.64035714285714	68.11098743518743	25.590654761904762	25.424251560831234	131.10565476190476	61.677067139098064	166.13211904761906	70.44298790197118	19.491886641702877	13.413953090822522	212	44	255	58.568353964680405	2	0.04944047619047619	0.23235833641284676	0.3609047619047619	74	54	359	159	47.94312153416702	1.7085439478572608
hillaryclinton	2016-06-28 23.04.15 1283032845338009581_1834271085.jpg	65488	400	300	1.3333333333333333	120000	500.0	0.5457333333333333	97.86346666666667	54.409392038344095	34.51025833333333	44.89856172269439	85.15553333333334	44.587557226004456	117.72135	63.76812255490591	11.695349876759101	24.461700772292417	155	21	175	45.053213394363986	4	0.18203333333333332	0.35390291994273376	0.85085	43	14	399	299	39.476786829136124	0.9533480486099376
hillaryclinton	2016-06-29 21.35.44 1283713071764057470_1834271085.jpg	44306	400	400	1.0	160000	565.685424949238	0.2769125	99.29816875	77.78343373846724	72.8967625	65.76945238496816	12.5229625	37.017219779767274	102.31966875	78.31327948145369	156.7979288090931	32.118003965429175	189	0	188	7.309766423311263	1	0.0576	0.2757640567650814	0.4049875	25	19	203	380	44.6353576474816	1.080998749788647
hillaryclinton	2016-06-30 12.09.11 1284152689080793126_1834271085.jpg	27392	400	400	1.0	160000	565.685424949238	0.1712	15.05700625	40.11926322276446	119.85081875	3.861204631283926	241.036275	50.21058786873915	58.61335	34.080361489830175	119.97328862816326	2.49693897154136	4	6	9	26.27077336126164	1	0.0370625	0.2434420762713572	0.3434625	72	160	329	372	52.76772522100986	1.6916137205950799
hillaryclinton	2016-06-30 15.22.46 1284250126839680399_1834271085.jpg	52056	320	400	0.8	128000	512.2499389946279	0.4066875	135.0695234375	72.67165392145095	81.3033203125	49.07353813640835	64.881546875	66.1368733440898	156.6325546875	62.895082338604354	117.17153314628416	52.05343690245377	211	34	244	45.91947249073091	7	0.112875	0.36545574826417015	0.840625	19	0	287	399	24.654633246660634	1.178623862332566
hillaryclinton	2016-07-02 14.00.46 1285658402802304494_1834271085.jpg	79892	400	400	1.0	160000	565.685424949238	0.499325	105.91999375	38.137012602588065	104.86349375	11.044174812710589	189.98229375	46.40101567033539	182.58415625	34.306859266414726	104.85189171636925	7.4733084998378105	96	51	146	65.8560444510054	1	0.0789	0.4001579763964304	0.9175	0	33	399	399	59.316353026844745	0.48064460399595177
hillaryclinton	2016-07-04 10.14.27 1286994045675453973_1834271085.jpg	49023	400	400	1.0	160000	565.685424949238	0.30639375	122.07940625	74.4010042835274	115.223	47.152714619627154	178.5542375	101.90214409321128	207.6690125	32.78555794515085	121.15923007222894	42.03103730008961	184	71	254	155.143046236902	2	0.04530625	0.35091948241589377	0.7585125	37	26	375	383	35.35506903180078	0.972686461198991
